Neutral,0.8529147982597352,0.24019423,1.0
Neutral,0.8545231938362121,0.23979385,1.0
Neutral,0.8570280969142914,0.23964918,1.0
Neutral,0.8581470549106598,0.23925719,1.0
Neutral,0.8602018892765045,0.23587978,1.0
Neutral,0.86053466796875,0.23387834,1.0
Neutral,0.8614441394805908,0.23112433,1.0
Neutral,0.8637833595275879,0.22696574,1.0
Neutral,0.8628698348999023,0.23068488,1.0
Neutral,0.8621956706047058,0.23033008,1.0
Neutral,0.8620398342609406,0.23059352,1.0
Neutral,0.8614804923534394,0.23137245,1.0
Neutral,0.8591777980327606,0.23366062,1.0
Neutral,0.8600376307964325,0.23146248,1.0
Neutral,0.8606077551841735,0.23285504,1.0
Neutral,0.8610459625720978,0.23450868,1.0
Neutral,0.8622211217880249,0.2323263,1.0
Neutral,0.863964831829071,0.23050979,1.0
Neutral,0.8634610891342163,0.23130183,1.0
Neutral,0.8646806359291077,0.23024245,1.0
Neutral,0.8673654198646545,0.22438855,1.0
Neutral,0.8693676173686982,0.2204324,1.0
Neutral,0.8692913174629211,0.22015278,1.0
Neutral,0.8690209269523621,0.21579544,1.0
Neutral,0.8651494801044464,0.20875728,1.0
Neutral,0.8628701627254486,0.19970632,1.0
Neutral,0.8596542775630951,0.19264272,1.0
Neutral,0.8548073709011078,0.1844498,1.0
Neutral,0.8520539999008179,0.17321199,1.0
Happiness,0.8485827207565307,0.18037328,0.8842857142857143
Happiness,0.8440900683403015,0.18848959,0.7942857142857143
Happiness,0.8407094657421113,0.19308496,0.73
Happiness,0.8379069447517395,0.2044709,0.6914285714285715
Happiness,0.8351957678794861,0.20985183,0.6785714285714286
Happiness,0.8345418453216553,0.20885296,0.6914285714285714
Happiness,0.8332167983055114,0.21027938,0.7300000000000001
Happiness,0.834614098072052,0.20785578,0.7942857142857143
Happiness,0.8348601818084717,0.20435102,0.8842857142857143
Happiness,0.8370230257511139,0.20153566,1.0
Happiness,0.8367154181003571,0.19838408,1.0
Happiness,0.8368551373481751,0.19667955,1.0
Happiness,0.8360221922397614,0.19967738,1.0
Happiness,0.8374621868133545,0.19521724,1.0
Happiness,0.838349336385727,0.1909424,1.0
Happiness,0.8383561074733734,0.19271027,1.0
Happiness,0.8396352410316468,0.19018641,1.0
